Prefix,Exact,DXCC,CQZ,ITUZ,Cont,Lat,Lon,ValidFrom,ValidTo
R8FF/P,1,15,17,0,,,,2024-01-26T00:00:00+00:00,2024-01-26T23:59:59+00:00
RQ9F/M,1,15,17,0,,,,2024-02-17T00:00:00+00:00,2024-02-20T23:59:59+00:00
R35AFA,1,15,18,31,,,,2024-02-16T00:00:00+00:00,2024-02-29T23:59:59+00:00
R35AFZ,1,15,17,0,,,,2024-02-16T00:00:00+00:00,2024-02-29T23:59:59+00:00
R165AP,1,15,17,0,,,,2024-03-14T00:00:00+00:00,2024-04-15T23:59:59+00:00
R75SHK,1,15,18,31,,,,2024-03-22T00:00:00+00:00,2024-03-31T23:59:59+00:00
R165RP,1,15,17,0,,,,2024-03-19T00:00:00+00:00,2024-04-15T23:59:59+00:00
RP79ATX,1,15,17,20,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79AZ,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79CWD,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79DG,1,15,19,34,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79DT,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79GPF,1,15,18,32,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79H,1,15,19,34,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79KM,1,15,18,31,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79KMI,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79MMK,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79NIK,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79P,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79PPA,1,15,18,31,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79PW,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79RF,1,15,18,31,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79RGA,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79SDD,1,15,18,31,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79TG,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79TOF,1,15,18,31,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79TT,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79TVM,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79U,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79UF,1,15,16,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79UR,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79V,1,15,19,34,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79WU,1,15,16,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79YT,1,15,17,0,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79ZAM,1,15,17,20,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79J,1,15,17,20,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79MP,1,15,18,31,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RP79AB,1,15,18,32,,,,2024-05-01T00:00:00+00:00,2024-05-09T23:59:59+00:00
RK3AW/M,1,15,16,0,,,,2024-04-28T00:00:00+00:00,2024-05-06T23:59:59+00:00
R5AF/P,1,15,19,34,,,,2024-06-09T00:00:00+00:00,2024-06-09T23:59:59+00:00
R2024S,1,15,18,32,,,,2024-06-10T00:00:00+00:00,2024-06-25T23:59:59+00:00
RA/EA8RM,1,15,17,0,,,,2024-07-30T00:00:00+00:00,2024-08-02T23:59:59+00:00
R2EC/M,1,15,18,32,,,,2024-08-10T00:00:00+00:00,2024-08-13T23:59:59+00:00
RA/EA8RM/P,1,15,17,0,,,,2024-08-06T00:00:00+00:00,2024-08-11T23:59:59+00:00
RX0TX/P,1,15,23,32,,,,2024-08-23T00:00:00+00:00,2024-08-23T23:59:59+00:00
RO2E/M,1,15,16,0,,,,2024-07-01T10:40:00+00:00,2024-07-21T00:00:59+00:00
R450UFA,1,15,16,0,,,,2024-08-26T00:00:00+00:00,2024-09-08T23:59:59+00:00
UA1QV/P,1,15,17,20,,,,2024-10-13T00:00:00+00:00,2024-10-13T23:59:59+00:00
RO2E/M,1,15,16,0,,,,2024-10-16T12:35:00+00:00,2024-10-16T14:40:59+00:00
R100IR,1,15,17,0,,,,2024-10-18T00:00:00+00:00,2024-10-24T23:59:59+00:00
R100RB,1,15,19,33,,,,2024-11-08T00:00:00+00:00,2024-11-17T23:59:59+00:00
R100RE,1,15,17,0,,,,2024-11-08T00:00:00+00:00,2024-11-17T23:59:59+00:00
R100RU,1,15,16,0,,,,2024-11-08T00:00:00+00:00,2024-11-17T23:59:59+00:00
RO25NY,1,15,17,0,,,,2024-12-29T00:00:00+00:00,2025-01-08T23:59:59+00:00
RU25NY,1,15,18,31,,,,2024-12-29T00:00:00+00:00,2025-01-08T23:59:59+00:00
R100URC,1,15,16,0,,,,2024-12-21T00:00:00+00:00,2024-12-28T23:59:59+00:00
RX3Q/M,1,15,17,0,,,,2025-01-04T00:00:00+00:00,2025-01-04T23:59:59+00:00
RC1BM/P,1,15,16,0,,,,2021-03-15T00:00:00+00:00,2021-03-18T23:59:59+00:00
RC1BM/P,1,15,16,0,,,,2025-01-02T00:00:00+00:00,2025-01-05T23:59:59+00:00
RC25BA,1,15,17,0,,,,2025-01-01T00:00:00+00:00,2025-01-31T23:59:59+00:00
RQ9F/M,1,15,17,0,,,,2025-03-31T00:00:00+00:00,2025-04-02T23:59:59+00:00
RP80AB,1,15,18,32,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80AEG,1,15,18,32,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80ANW,1,15,17,20,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80AV,1,15,19,33,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80AZ,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80CWD,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80DD,1,15,16,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80DG,1,15,19,34,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80DT,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80DWK,1,15,19,33,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80GAN,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80GK,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80GPF,1,15,18,32,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80GR,1,15,16,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80GSD,1,15,18,31,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80H,1,15,19,34,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80INF,1,15,16,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80J,1,15,17,20,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80KM,1,15,18,31,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80KN,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80KR,1,15,18,32,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80LP,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80MMK,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80MP,1,15,18,31,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80NIK,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80NT,1,15,18,31,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80OTD,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80P,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80PEO,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80PSH,1,15,18,32,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80RF,1,15,18,31,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80RGA,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80RS,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80SAS,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80SD,1,15,19,34,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80SDD,1,15,18,31,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80STD,1,15,17,20,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80SUF,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80TG,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80TKP,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80TOF,1,15,18,31,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80TVM,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80U,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80UF,1,15,16,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80UK,1,15,18,31,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80UR,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80V,1,15,19,34,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80YT,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
RP80ZAM,1,15,17,20,,,,2025-05-01T00:00:00+00:00,2025-05-10T23:59:59+00:00
R130RP,1,15,17,0,,,,2025-05-01T00:00:00+00:00,2025-05-31T23:59:59+00:00
RP80TT,1,15,17,0,,,,2025-04-30T00:00:00+00:00,2025-05-10T23:59:59+00:00
UB8M/4,1,15,16,0,,,,2025-05-14T00:00:00+00:00,2025-05-14T23:59:59+00:00
RA9FEU/M,1,15,16,0,,,,2024-09-13T00:00:00+00:00,2024-09-16T23:59:59+00:00
RU5D/M,1,15,17,0,,,,2023-05-08T00:00:00+00:00,2023-05-08T03:30:59+00:00
RU5D/M,1,15,17,0,,,,2025-05-18T00:00:00+00:00,2025-05-24T23:59:59+00:00
UB8M/4,1,15,16,0,,,,2025-06-08T00:00:00+00:00,2025-06-08T23:59:59+00:00
R3HW/M,1,15,17,0,,,,2025-06-19T00:00:00+00:00,2025-06-20T23:59:59+00:00
R3HW/P,1,15,17,0,,,,2025-06-19T00:00:00+00:00,2025-06-20T23:59:59+00:00
RA/YT1AD,1,15,18,31,,,,2025-06-16T00:00:00+00:00,2025-06-16T23:59:59+00:00
RA/EA8RM/P,1,15,16,0,,,,2025-06-13T00:00:00+00:00,2025-06-17T23:59:59+00:00
RJ2T/P,1,15,16,0,,,,2025-06-12T00:00:00+00:00,2025-06-22T23:59:59+00:00
RJ2T/P,1,15,16,0,,,,2023-06-08T00:00:00+00:00,2023-06-16T23:59:59+00:00
RJ2T/P,1,15,16,0,,,,2024-08-18T00:00:00+00:00,2024-08-20T23:59:59+00:00
RJ2T/P,1,15,16,0,,,,2022-06-10T00:00:00+00:00,2022-06-12T23:59:59+00:00
RJ2T/P,1,15,16,0,,,,2022-08-01T00:00:00+00:00,2022-08-11T23:59:59+00:00
R10SOTA,1,15,16,0,,,,2025-07-25T00:00:00+00:00,2025-07-27T23:59:59+00:00
R4PJ/P,1,15,16,0,,,,2025-07-27T00:00:00+00:00,2025-07-30T23:59:59+00:00
R4YAZ/P,1,15,16,0,,,,2025-07-31T00:00:00+00:00,2025-08-01T23:59:59+00:00
UG4I/P,1,15,16,0,,,,2023-08-16T00:00:00+00:00,2023-08-20T23:59:59+00:00
UG4I/P,1,15,16,0,,,,2025-08-15T00:00:00+00:00,2025-08-17T23:59:59+00:00
UA4HAZ/P,1,15,16,0,,,,2025-08-16T00:00:00+00:00,2025-08-16T23:59:59+00:00
R50NUR,1,15,17,20,,,,2025-08-22T00:00:00+00:00,2025-09-21T23:59:59+00:00
RU4B/4,1,15,16,0,,,,2022-11-03T00:00:00+00:00,2022-11-07T23:59:59+00:00
RU4B/4,1,15,16,0,,,,2025-08-16T00:00:00+00:00,2025-08-31T23:59:59+00:00
UA4HAZ/P,1,15,16,0,,,,2025-08-28T00:00:00+00:00,2025-08-28T23:59:59+00:00
ZL3HI/A,1,16,32,0,,,,1982-11-22T00:00:00+00:00,1983-11-18T23:59:59+00:00
ZL4LY,1,16,32,0,,,,1963-11-01T00:00:00+00:00,1964-02-28T23:59:59+00:00
ZL4NJ/A,1,16,32,0,,,,1973-11-14T00:00:00+00:00,1974-12-31T23:59:59+00:00
ZM4FY/A,1,16,32,0,,,,1974-03-13T00:00:00+00:00,1974-10-31T23:59:59+00:00
ZL4LR/A,1,16,32,0,,,,1976-09-30T00:00:00+00:00,1978-09-30T23:59:59+00:00
ZL4OY/A,1,16,32,0,,,,1981-09-16T00:00:00+00:00,1982-11-30T23:59:59+00:00
ZL3HI,1,16,32,0,,,,1982-11-22T00:00:00+00:00,1983-11-18T23:59:59+00:00
ZL4CH,1,16,32,0,,,,1965-12-30T00:00:00+00:00,1966-10-15T23:59:59+00:00
ZL4JF/A,1,16,32,0,,,,1971-04-06T00:00:00+00:00,1977-11-20T23:59:59+00:00
ZL9AA,1,16,32,0,,,,1985-08-13T00:00:00+00:00,1985-10-11T23:59:59+00:00
ZL9DX,1,16,32,0,,,,1991-03-03T00:00:00+00:00,1991-03-09T23:59:59+00:00
ZL9YL,1,16,32,0,,,,1991-03-03T00:00:00+00:00,1991-03-09T23:59:59+00:00
ZL9TPY,1,16,32,0,,,,1991-03-03T00:00:00+00:00,1991-03-09T23:59:59+00:00
ZL9DX,1,16,32,0,,,,1997-04-01T00:00:00+00:00,1997-04-04T23:59:59+00:00
K8VIR/ZL9,1,16,32,0,,,,1997-04-01T00:00:00+00:00,1997-04-03T23:59:59+00:00
ZL9GD,1,16,32,0,,,,1996-02-17T00:00:00+00:00,1996-02-23T23:59:59+00:00
ZL2BCF/A,1,16,32,0,,,,1980-02-15T00:00:00+00:00,1980-04-23T23:59:59+00:00
ZL9/HB9TL,1,16,32,0,,,,1993-01-15T00:00:00+00:00,1993-01-19T23:59:59+00:00
ZL9BSJ/P,1,16,32,0,,,,2002-09-12T00:00:00+00:00,2002-09-12T23:59:59+00:00
ZL9BSJ/P,1,16,32,0,,,,2006-09-10T00:00:00+00:00,2006-09-10T23:59:59+00:00
ZL4QA/A,1,16,32,0,,,,1977-10-01T00:00:00+00:00,1977-11-30T23:59:59+00:00
ZL9CI,1,16,32,0,,,,1999-01-06T00:00:00+00:00,1999-01-26T23:59:59+00:00
ZL9HR,1,16,32,0,,,,2012-11-30T04:45:00+00:00,2012-12-08T16:30:59+00:00
W6ZH/ZL9,1,16,32,0,,,,1991-01-12T00:00:00+00:00,1991-02-04T23:59:59+00:00
W5VTS/ZL9,1,16,32,0,,,,2005-11-26T00:00:00+00:00,2005-11-26T23:59:59+00:00
ZL4OG,1,16,32,0,,,,1963-01-11T00:00:00+00:00,1963-11-30T23:59:59+00:00
ZL4JF,1,16,32,0,,,,1960-06-04T00:00:00+00:00,1965-04-18T23:59:59+00:00
ZL0AFZ/ZL9,1,16,32,0,,,,1988-02-06T00:00:00+00:00,1988-02-09T23:59:59+00:00
ZM4OL/A,1,16,32,0,,,,1970-10-31T00:00:00+00:00,1970-12-31T23:59:59+00:00
ZL4OL/A,1,16,32,0,,,,1970-11-01T00:00:00+00:00,1971-09-30T23:59:59+00:00
ZL0AFZ/9,1,16,32,0,,,,1988-02-06T00:00:00+00:00,1988-02-15T23:59:59+00:00
ZL9AMO,1,16,32,0,,,,1988-02-06T00:00:00+00:00,1988-02-15T23:59:59+00:00
ZL9BQD,1,16,32,0,,,,1988-02-06T00:00:00+00:00,1988-02-15T23:59:59+00:00
ZL9A,1,16,32,0,,,,2016-01-06T23:45:00+00:00,2016-01-10T17:24:59+00:00
ZL4QL/A,1,16,32,0,,,,1977-10-31T00:00:00+00:00,1978-10-31T23:59:59+00:00
ZL3AFH/A,1,16,32,0,,,,1980-12-03T00:00:00+00:00,1982-04-14T23:59:59+00:00
ZL9TPY,1,16,32,0,,,,1990-01-22T00:00:00+00:00,1990-01-26T23:59:59+00:00
YX0A,1,17,8,0,,,,2006-04-20T00:00:00+00:00,2006-04-28T23:59:59+00:00
YX0LIX,1,17,8,0,,,,2006-04-20T00:00:00+00:00,2006-04-28T23:59:59+00:00
YV0AI,1,17,8,0,,,,1970-05-02T00:00:00+00:00,1970-05-03T23:59:59+00:00
YV0BBU,1,17,8,0,,,,1970-05-02T00:00:00+00:00,1970-05-03T23:59:59+00:00
YV0BPG,1,17,8,0,,,,1970-05-02T00:00:00+00:00,1970-05-03T23:59:59+00:00
YV0BPJ,1,17,8,0,,,,1970-05-02T00:00:00+00:00,1970-05-03T23:59:59+00:00
YV0EL,1,17,8,0,,,,1970-05-02T00:00:00+00:00,1970-05-03T23:59:59+00:00
YV0LA,1,17,8,0,,,,1970-05-02T00:00:00+00:00,1970-05-03T23:59:59+00:00
YV0PP,1,17,8,0,,,,1970-05-02T00:00:00+00:00,1970-05-03T23:59:59+00:00
YV0AA,1,17,8,0,,,,1956-06-18T00:00:00+00:00,1956-06-19T23:59:59+00:00
YV0AB,1,17,8,0,,,,1958-07-07T00:00:00+00:00,1958-07-13T23:59:59+00:00
YV0AA,1,17,8,0,,,,1962-01-07T00:00:00+00:00,1962-01-11T23:59:59+00:00
YV0AA,1,17,8,0,,,,1967-02-05T00:00:00+00:00,1967-02-06T23:59:59+00:00
YV0AA,1,17,8,0,,,,1973-01-10T00:00:00+00:00,1973-01-12T23:59:59+00:00
YV8AL/YV0,1,17,8,0,,,,1974-07-31T00:00:00+00:00,1974-08-20T23:59:59+00:00
YV8AL/YV0,1,17,8,0,,,,1975-08-01T00:00:00+00:00,1975-09-30T23:59:59+00:00
YV0AA,1,17,8,0,,,,1979-04-28T00:00:00+00:00,1979-05-01T23:59:59+00:00
YV0AA,1,17,8,0,,,,1984-02-29T00:00:00+00:00,1984-03-03T23:59:59+00:00
YV0AA,1,17,8,0,,,,1990-04-11T00:00:00+00:00,1990-04-15T23:59:59+00:00
4M0ARV,1,17,8,0,,,,1987-03-18T00:00:00+00:00,1987-03-26T23:59:59+00:00
YX0AI,1,17,8,0,,,,1992-02-28T00:00:00+00:00,1992-03-03T23:59:59+00:00
YV0D,1,17,8,0,,,,2004-08-01T00:00:00+00:00,2004-08-04T23:59:59+00:00
YV0DX,1,17,8,0,,,,1996-07-07T00:00:00+00:00,1996-07-07T23:59:59+00:00
4M0I,1,17,8,0,,,,1996-02-17T00:00:00+00:00,1996-02-20T23:59:59+00:00
YW0DX,1,17,8,0,,,,2007-02-08T00:00:00+00:00,2007-02-13T23:59:59+00:00
YV0AA,1,17,8,0,,,,1963-11-08T00:00:00+00:00,1963-11-10T23:59:59+00:00
YW0RCV,1,17,8,0,,,,1994-07-17T00:00:00+00:00,1994-07-26T23:59:59+00:00
W6JKV/YV0,1,17,8,0,,,,1987-06-23T00:00:00+00:00,1987-06-24T23:59:59+00:00
4L6A,1,18,21,0,,,,1973-10-11T00:00:00+00:00,1973-11-14T23:59:59+00:00
U60BAK,1,18,21,0,,,,1977-05-07T00:00:00+00:00,1977-10-08T23:59:59+00:00
UD7DWB/W6KG,1,18,21,0,,,,1989-05-26T00:00:00+00:00,1989-06-29T23:59:59+00:00
UD7DWB/W6QL,1,18,21,0,,,,1989-05-26T00:00:00+00:00,1989-06-29T23:59:59+00:00
R6B,1,18,21,0,,,,1974-08-03T00:00:00+00:00,1974-08-04T23:59:59+00:00
EO6D,1,18,21,0,,,,1990-05-01T00:00:00+00:00,1990-05-13T23:59:59+00:00
ER6D,1,18,21,0,,,,1990-05-01T00:00:00+00:00,1990-05-09T23:59:59+00:00
EU6D,1,18,21,0,,,,1985-01-01T00:00:00+00:00,1985-05-07T23:59:59+00:00
EU6D,1,18,21,0,,,,1985-08-31T00:00:00+00:00,1985-09-02T23:59:59+00:00
EU6D,1,18,21,0,,,,1986-05-07T00:00:00+00:00,1986-05-09T23:59:59+00:00
EU6D,1,18,21,0,,,,1987-05-07T00:00:00+00:00,1987-05-09T23:59:59+00:00
EU6D,1,18,21,0,,,,1988-05-09T00:00:00+00:00,1988-05-10T23:59:59+00:00
EU6D,1,18,21,0,,,,1989-05-08T00:00:00+00:00,1989-05-10T23:59:59+00:00
EV7DN,1,18,21,0,,,,1985-01-04T00:00:00+00:00,1985-05-23T23:59:59+00:00
EV7DN,1,18,21,0,,,,1987-05-07T00:00:00+00:00,1987-05-09T23:59:59+00:00
EY6C,1,18,21,0,,,,1980-05-09T00:00:00+00:00,1980-05-12T23:59:59+00:00
U6D,1,18,21,0,,,,1980-04-13T00:00:00+00:00,1980-04-18T23:59:59+00:00
4J4GMK,1,18,21,0,,,,1991-09-21T00:00:00+00:00,1992-05-15T23:59:59+00:00
HK0AB/BN,1,19,8,0,,,,,
W9WNV/HK0,1,19,8,0,,,,1966-09-07T00:00:00+00:00,1966-09-09T23:59:59+00:00
HK0AA,1,19,8,0,,,,1971-09-05T00:00:00+00:00,1971-09-07T23:59:59+00:00
HK0AA,1,19,8,0,,,,1976-06-03T00:00:00+00:00,1976-06-06T23:59:59+00:00
HK0AA,1,19,8,0,,,,1975-01-18T00:00:00+00:00,1975-01-20T23:59:59+00:00
HK0AB,1,19,8,0,,,,1962-04-27T00:00:00+00:00,1962-05-31T23:59:59+00:00
HK0AB,1,19,8,0,,,,1980-08-31T00:00:00+00:00,1980-09-07T23:59:59+00:00
HK0AA,1,19,8,0,,,,1960-06-11T00:00:00+00:00,1960-06-15T23:59:59+00:00
HK0AA/B,1,19,8,0,,,,1976-06-03T00:00:00+00:00,1976-06-06T23:59:59+00:00
KH6GB/KH1,1,20,31,0,,,,1979-04-06T00:00:00+00:00,1979-04-11T23:59:59+00:00
VK9NL/KH1,1,20,31,0,,,,1988-03-03T00:00:00+00:00,1988-04-07T23:59:59+00:00
SM0AGD/KH1,1,20,31,0,,,,1982-10-13T00:00:00+00:00,1982-10-25T23:59:59+00:00
WA4FFW/NH1,1,20,31,0,,,,1998-03-05T00:00:00+00:00,1998-03-10T23:59:59+00:00
KS6DV/KH1,1,20,31,0,,,,1979-07-10T00:00:00+00:00,1979-11-29T23:59:59+00:00
K1B,1,20,31,0,,,,2002-04-27T00:00:00+00:00,2002-05-07T23:59:59+00:00
VK9NS/KH1,1,20,31,0,,,,1988-03-03T00:00:00+00:00,1988-04-07T23:59:59+00:00
WB6BE,1,20,31,0,,,,1957-01-29T00:00:00+00:00,
AH1A,1,20,31,0,,,,1993-01-25T00:00:00+00:00,1993-02-06T23:59:59+00:00
KS6DV/KH1,1,20,31,0,,,,1980-09-20T00:00:00+00:00,1980-09-20T23:59:59+00:00
K4AU/WH1,1,20,31,0,,,,1998-03-05T00:00:00+00:00,1998-03-09T23:59:59+00:00
NO1Z/KH1,1,20,31,0,,,,1988-03-02T00:00:00+00:00,1988-04-07T23:59:59+00:00
KH1/KH7Z,1,20,31,0,,,,2018-06-27T07:55:00+00:00,2018-07-07T23:59:59+00:00
KH1/N1DG,1,20,31,0,,,,2018-07-02T00:00:00+00:00,2018-07-02T23:59:59+00:00
ED0IB,1,21,14,0,,,,1994-03-21T00:00:00+00:00,1994-03-21T23:59:59+00:00
EA6HP/J,1,21,14,0,,,,,
EA5HCC/P,1,21,14,0,,,,2014-09-20T00:00:00+00:00,2014-09-28T23:59:59+00:00
EH90IARU/6,1,21,14,0,,,,2015-04-01T00:00:00+00:00,2015-04-30T23:59:59+00:00
EA5EZ/P,1,21,14,0,,,,2015-06-25T00:00:00+00:00,2015-06-25T23:59:59+00:00
EA5EZ/P,1,21,14,0,,,,2015-07-12T00:00:00+00:00,2015-07-14T23:59:59+00:00
EA6ACC/UA2FB,1,21,14,0,,,,1995-03-13T00:00:00+00:00,1995-03-13T23:59:59+00:00
EA3HSD,1,21,14,0,,,,2016-03-08T00:00:00+00:00,2016-03-10T23:59:59+00:00
EA3HSD/P,1,21,14,0,,,,2016-03-08T00:00:00+00:00,2016-03-10T23:59:59+00:00
EA5AER/P,1,21,14,0,,,,2016-07-16T00:00:00+00:00,2016-07-16T23:59:59+00:00
EA5FL/P,1,21,14,0,,,,2016-07-16T00:00:00+00:00,2016-07-16T23:59:59+00:00
EC5EA/P,1,21,14,0,,,,2016-07-30T00:00:00+00:00,2016-07-30T23:59:59+00:00
EA5URE/P,1,21,14,0,,,,2016-11-12T00:00:00+00:00,2016-11-12T23:59:59+00:00
EA5EZ,1,21,14,0,,,,2016-11-18T00:00:00+00:00,2016-11-18T23:59:59+00:00
EA5EZ/P,1,21,14,0,,,,2016-11-18T00:00:00+00:00,2016-11-18T23:59:59+00:00
EA5EZ/P,1,21,14,0,,,,2016-12-08T00:00:00+00:00,2016-12-08T23:59:59+00:00
EA5IKT/P,1,21,14,0,,,,2016-12-10T00:00:00+00:00,2016-12-10T23:59:59+00:00
EA5EZ/P,1,21,14,0,,,,2016-12-18T00:00:00+00:00,2016-12-18T23:59:59+00:00
EA5EZ,1,21,14,0,,,,2016-12-18T00:00:00+00:00,2016-12-18T23:59:59+00:00
AN400I,1,21,14,0,,,,2016-09-20T11:20:00+00:00,2016-09-20T12:59:59+00:00
AN400I,1,21,14,0,,,,2016-09-20T14:20:00+00:00,2016-09-20T14:43:59+00:00
AN400I,1,21,14,0,,,,2016-09-20T22:03:00+00:00,2016-09-20T22:30:59+00:00
AN400I,1,21,14,0,,,,2016-09-21T11:21:00+00:00,2016-09-21T12:29:59+00:00
AN400I,1,21,14,0,,,,2016-09-21T12:38:00+00:00,2016-09-21T12:59:59+00:00
AN400I,1,21,14,0,,,,2016-09-21T14:01:00+00:00,2016-09-21T14:29:59+00:00
AN400I,1,21,14,0,,,,2016-09-21T20:31:00+00:00,2016-09-21T21:45:59+00:00
AN400I,1,21,14,0,,,,2016-09-22T11:16:00+00:00,2016-09-22T11:42:59+00:00
